paid_only,frequency,progress,stat.question_id,stat.question__article__slug,title,slug,is_hidden,total_accepted,total_submissions,id,stat.is_new_question,difficulty.level,ProblemDescription,num_solutions,num_likes
FALSE,0,0,2368,sum-of-total-strength-of-wizards,Sum of Total Strength of Wizards,sum-of-total-strength-of-wizards,FALSE,13922,50872,2281,FALSE,3,"Can you solve this real interview question? Sum of Total Strength of Wizards - As the ruler of a kingdom, you have an army of wizards at your command.

You are given a 0-indexed integer array strength, where strength[i] denotes the strength of the ith wizard. For a contiguous group of wizards (i.e. the wizards' strengths form a subarray of strength), the total strength is defined as the product of the following two values:

 * The strength of the weakest wizard in the group.
 * The total of all the individual strengths of the wizards in the group.

Return the sum of the total strengths of all contiguous groups of wizards. Since the answer may be very large, return it modulo 109 + 7.

A subarray is a contiguous non-empty sequence of elements within an array.

 

Example 1:


Input: strength = [1,3,1,2]
Output: 44
Explanation: The following are all the contiguous groups of wizards:
- [1] from [1,3,1,2] has a total strength of min([1]) * sum([1]) = 1 * 1 = 1
- [3] from [1,3,1,2] has a total strength of min([3]) * sum([3]) = 3 * 3 = 9
- [1] from [1,3,1,2] has a total strength of min([1]) * sum([1]) = 1 * 1 = 1
- [2] from [1,3,1,2] has a total strength of min([2]) * sum([2]) = 2 * 2 = 4
- [1,3] from [1,3,1,2] has a total strength of min([1,3]) * sum([1,3]) = 1 * 4 = 4
- [3,1] from [1,3,1,2] has a total strength of min([3,1]) * sum([3,1]) = 1 * 4 = 4
- [1,2] from [1,3,1,2] has a total strength of min([1,2]) * sum([1,2]) = 1 * 3 = 3
- [1,3,1] from [1,3,1,2] has a total strength of min([1,3,1]) * sum([1,3,1]) = 1 * 5 = 5
- [3,1,2] from [1,3,1,2] has a total strength of min([3,1,2]) * sum([3,1,2]) = 1 * 6 = 6
- [1,3,1,2] from [1,3,1,2] has a total strength of min([1,3,1,2]) * sum([1,3,1,2]) = 1 * 7 = 7
The sum of all the total strengths is 1 + 9 + 1 + 4 + 4 + 4 + 3 + 5 + 6 + 7 = 44.


Example 2:


Input: strength = [5,4,6]
Output: 213
Explanation: The following are all the contiguous groups of wizards: 
- [5] from [5,4,6] has a total strength of min([5]) * sum([5]) = 5 * 5 = 25
- [4] from [5,4,6] has a total strength of min([4]) * sum([4]) = 4 * 4 = 16
- [6] from [5,4,6] has a total strength of min([6]) * sum([6]) = 6 * 6 = 36
- [5,4] from [5,4,6] has a total strength of min([5,4]) * sum([5,4]) = 4 * 9 = 36
- [4,6] from [5,4,6] has a total strength of min([4,6]) * sum([4,6]) = 4 * 10 = 40
- [5,4,6] from [5,4,6] has a total strength of min([5,4,6]) * sum([5,4,6]) = 4 * 15 = 60
The sum of all the total strengths is 25 + 16 + 36 + 36 + 40 + 60 = 213.


 

Constraints:

 * 1 <= strength.length <= 105
 * 1 <= strength[i] <= 109",Solutions (114),933
FALSE,0,0,2367,,Minimum Lines to Represent a Line Chart,minimum-lines-to-represent-a-line-chart,FALSE,21892,90136,2280,FALSE,2,"Can you solve this real interview question? Minimum Lines to Represent a Line Chart - You are given a 2D integer array stockPrices where stockPrices[i] = [dayi, pricei] indicates the price of the stock on day dayi is pricei. A line chart is created from the array by plotting the points on an XY plane with the X-axis representing the day and the Y-axis representing the price and connecting adjacent points. One such example is shown below:

[https://assets.leetcode.com/uploads/2022/03/30/1920px-pushkin_population_historysvg.png]

Return the minimum number of lines needed to represent the line chart.

 

Example 1:

[https://assets.leetcode.com/uploads/2022/03/30/ex0.png]


Input: stockPrices = [[1,7],[2,6],[3,5],[4,4],[5,4],[6,3],[7,2],[8,1]]
Output: 3
Explanation:
The diagram above represents the input, with the X-axis representing the day and Y-axis representing the price.
The following 3 lines can be drawn to represent the line chart:
- Line 1 (in red) from (1,7) to (4,4) passing through (1,7), (2,6), (3,5), and (4,4).
- Line 2 (in blue) from (4,4) to (5,4).
- Line 3 (in green) from (5,4) to (8,1) passing through (5,4), (6,3), (7,2), and (8,1).
It can be shown that it is not possible to represent the line chart using less than 3 lines.


Example 2:

[https://assets.leetcode.com/uploads/2022/03/30/ex1.png]


Input: stockPrices = [[3,4],[1,2],[7,8],[2,3]]
Output: 1
Explanation:
As shown in the diagram above, the line chart can be represented with a single line.


 

Constraints:

 * 1 <= stockPrices.length <= 105
 * stockPrices[i].length == 2
 * 1 <= dayi, pricei <= 109
 * All dayi are distinct.",Solutions (413),303
FALSE,0,0,2366,maximum-bags-with-full-capacity-of-rocks,Maximum Bags With Full Capacity of Rocks,maximum-bags-with-full-capacity-of-rocks,FALSE,84072,124096,2279,FALSE,2,"Can you solve this real interview question? Maximum Bags With Full Capacity of Rocks - You have n bags numbered from 0 to n - 1. You are given two 0-indexed integer arrays capacity and rocks. The ith bag can hold a maximum of capacity[i] rocks and currently contains rocks[i] rocks. You are also given an integer additionalRocks, the number of additional rocks you can place in any of the bags.

Return the maximum number of bags that could have full capacity after placing the additional rocks in some bags.

 

Example 1:


Input: capacity = [2,3,4,5], rocks = [1,2,4,4], additionalRocks = 2
Output: 3
Explanation:
Place 1 rock in bag 0 and 1 rock in bag 1.
The number of rocks in each bag are now [2,3,4,4].
Bags 0, 1, and 2 have full capacity.
There are 3 bags at full capacity, so we return 3.
It can be shown that it is not possible to have more than 3 bags at full capacity.
Note that there may be other ways of placing the rocks that result in an answer of 3.


Example 2:


Input: capacity = [10,2,2], rocks = [2,2,0], additionalRocks = 100
Output: 3
Explanation:
Place 8 rocks in bag 0 and 2 rocks in bag 2.
The number of rocks in each bag are now [10,2,2].
Bags 0, 1, and 2 have full capacity.
There are 3 bags at full capacity, so we return 3.
It can be shown that it is not possible to have more than 3 bags at full capacity.
Note that we did not use all of the additional rocks.


 

Constraints:

 * n == capacity.length == rocks.length
 * 1 <= n <= 5 * 104
 * 1 <= capacity[i] <= 109
 * 0 <= rocks[i] <= capacity[i]
 * 1 <= additionalRocks <= 109",Solutions (2K),1.5K
FALSE,0,0,2365,,Percentage of Letter in String,percentage-of-letter-in-string,FALSE,47230,63876,2278,FALSE,1,"Can you solve this real interview question? Percentage of Letter in String - Given a string s and a character letter, return the percentage of characters in s that equal letter rounded down to the nearest whole percent.

 

Example 1:


Input: s = ""foobar"", letter = ""o""
Output: 33
Explanation:
The percentage of characters in s that equal the letter 'o' is 2 / 6 * 100% = 33% when rounded down, so we return 33.


Example 2:


Input: s = ""jjjj"", letter = ""k""
Output: 0
Explanation:
The percentage of characters in s that equal the letter 'k' is 0%, so we return 0.

 

Constraints:

 * 1 <= s.length <= 100
 * s consists of lowercase English letters.
 * letter is a lowercase English letter.",Solutions (916),365
FALSE,0,0,2364,longest-path-with-different-adjacent-characters,Longest Path With Different Adjacent Characters,longest-path-with-different-adjacent-characters,FALSE,65241,116884,2246,FALSE,3,"Can you solve this real interview question? Longest Path With Different Adjacent Characters - You are given a tree (i.e. a connected, undirected graph that has no cycles) rooted at node 0 consisting of n nodes numbered from 0 to n - 1. The tree is represented by a 0-indexed array parent of size n, where parent[i] is the parent of node i. Since node 0 is the root, parent[0] == -1.

You are also given a string s of length n, where s[i] is the character assigned to node i.

Return the length of the longest path in the tree such that no pair of adjacent nodes on the path have the same character assigned to them.

 

Example 1:

[https://assets.leetcode.com/uploads/2022/03/25/testingdrawio.png]


Input: parent = [-1,0,0,1,1,2], s = ""abacbe""
Output: 3
Explanation: The longest path where each two adjacent nodes have different characters in the tree is the path: 0 -> 1 -> 3. The length of this path is 3, so 3 is returned.
It can be proven that there is no longer path that satisfies the conditions. 


Example 2:

[https://assets.leetcode.com/uploads/2022/03/25/graph2drawio.png]


Input: parent = [-1,0,0,0], s = ""aabc""
Output: 3
Explanation: The longest path where each two adjacent nodes have different characters is the path: 2 -> 0 -> 3. The length of this path is 3, so 3 is returned.


 

Constraints:

 * n == parent.length == s.length
 * 1 <= n <= 105
 * 0 <= parent[i] <= n - 1 for all i >= 1
 * parent[0] == -1
 * parent represents a valid tree.
 * s consists of only lowercase English letters.",Solutions (936),2.2K
FALSE,0,0,2363,,Maximum Trailing Zeros in a Cornered Path,maximum-trailing-zeros-in-a-cornered-path,FALSE,6902,19700,2245,FALSE,2,"Can you solve this real interview question? Maximum Trailing Zeros in a Cornered Path - You are given a 2D integer array grid of size m x n, where each cell contains a positive integer.

A cornered path is defined as a set of adjacent cells with at most one turn. More specifically, the path should exclusively move either horizontally or vertically up to the turn (if there is one), without returning to a previously visited cell. After the turn, the path will then move exclusively in the alternate direction: move vertically if it moved horizontally, and vice versa, also without returning to a previously visited cell.

The product of a path is defined as the product of all the values in the path.

Return the maximum number of trailing zeros in the product of a cornered path found in grid.

Note:

 * Horizontal movement means moving in either the left or right direction.
 * Vertical movement means moving in either the up or down direction.

 

Example 1:

[https://assets.leetcode.com/uploads/2022/03/23/ex1new2.jpg]


Input: grid = [[23,17,15,3,20],[8,1,20,27,11],[9,4,6,2,21],[40,9,1,10,6],[22,7,4,5,3]]
Output: 3
Explanation: The grid on the left shows a valid cornered path.
It has a product of 15 * 20 * 6 * 1 * 10 = 18000 which has 3 trailing zeros.
It can be shown that this is the maximum trailing zeros in the product of a cornered path.

The grid in the middle is not a cornered path as it has more than one turn.
The grid on the right is not a cornered path as it requires a return to a previously visited cell.


Example 2:

[https://assets.leetcode.com/uploads/2022/03/25/ex2.jpg]


Input: grid = [[4,3,2],[7,6,1],[8,8,8]]
Output: 0
Explanation: The grid is shown in the figure above.
There are no cornered paths in the grid that result in a product with a trailing zero.


 

Constraints:

 * m == grid.length
 * n == grid[i].length
 * 1 <= m, n <= 105
 * 1 <= m * n <= 105
 * 1 <= grid[i][j] <= 1000",Solutions (174),155
FALSE,0,0,2362,minimum-rounds-to-complete-all-tasks,Minimum Rounds to Complete All Tasks,minimum-rounds-to-complete-all-tasks,FALSE,130561,207446,2244,FALSE,2,"Can you solve this real interview question? Minimum Rounds to Complete All Tasks - You are given a 0-indexed integer array tasks, where tasks[i] represents the difficulty level of a task. In each round, you can complete either 2 or 3 tasks of the same difficulty level.

Return the minimum rounds required to complete all the tasks, or -1 if it is not possible to complete all the tasks.

 

Example 1:


Input: tasks = [2,2,3,3,2,4,4,4,4,4]
Output: 4
Explanation: To complete all the tasks, a possible plan is:
- In the first round, you complete 3 tasks of difficulty level 2. 
- In the second round, you complete 2 tasks of difficulty level 3. 
- In the third round, you complete 3 tasks of difficulty level 4. 
- In the fourth round, you complete 2 tasks of difficulty level 4.  
It can be shown that all the tasks cannot be completed in fewer than 4 rounds, so the answer is 4.


Example 2:


Input: tasks = [2,3,3]
Output: -1
Explanation: There is only 1 task of difficulty level 2, but in each round, you can only complete either 2 or 3 tasks of the same difficulty level. Hence, you cannot complete all the tasks, and the answer is -1.


 

Constraints:

 * 1 <= tasks.length <= 105
 * 1 <= tasks[i] <= 109",Solutions (2.5K),2.5K
FALSE,0,0,2361,,Calculate Digit Sum of a String,calculate-digit-sum-of-a-string,FALSE,28987,43671,2243,FALSE,1,"Can you solve this real interview question? Calculate Digit Sum of a String - You are given a string s consisting of digits and an integer k.

A round can be completed if the length of s is greater than k. In one round, do the following:

 1. Divide s into consecutive groups of size k such that the first k characters are in the first group, the next k characters are in the second group, and so on. Note that the size of the last group can be smaller than k.
 2. Replace each group of s with a string representing the sum of all its digits. For example, ""346"" is replaced with ""13"" because 3 + 4 + 6 = 13.
 3. Merge consecutive groups together to form a new string. If the length of the string is greater than k, repeat from step 1.

Return s after all rounds have been completed.

 

Example 1:


Input: s = ""11111222223"", k = 3
Output: ""135""
Explanation: 
- For the first round, we divide s into groups of size 3: ""111"", ""112"", ""222"", and ""23"".
  ​​​​​Then we calculate the digit sum of each group: 1 + 1 + 1 = 3, 1 + 1 + 2 = 4, 2 + 2 + 2 = 6, and 2 + 3 = 5. 
  So, s becomes ""3"" + ""4"" + ""6"" + ""5"" = ""3465"" after the first round.
- For the second round, we divide s into ""346"" and ""5"".
  Then we calculate the digit sum of each group: 3 + 4 + 6 = 13, 5 = 5. 
  So, s becomes ""13"" + ""5"" = ""135"" after second round. 
Now, s.length <= k, so we return ""135"" as the answer.


Example 2:


Input: s = ""00000000"", k = 3
Output: ""000""
Explanation: 
We divide s into ""000"", ""000"", and ""00"".
Then we calculate the digit sum of each group: 0 + 0 + 0 = 0, 0 + 0 + 0 = 0, and 0 + 0 = 0. 
s becomes ""0"" + ""0"" + ""0"" = ""000"", whose length is equal to k, so we return ""000"".


 

Constraints:

 * 1 <= s.length <= 100
 * 2 <= k <= 100
 * s consists of digits only.",Solutions (563),430
FALSE,0,0,2360,,Substring With Largest Variance,substring-with-largest-variance,FALSE,23534,63648,2272,FALSE,3,"Can you solve this real interview question? Substring With Largest Variance - The variance of a string is defined as the largest difference between the number of occurrences of any 2 characters present in the string. Note the two characters may or may not be the same.

Given a string s consisting of lowercase English letters only, return the largest variance possible among all substrings of s.

A substring is a contiguous sequence of characters within a string.

 

Example 1:


Input: s = ""aababbb""
Output: 3
Explanation:
All possible variances along with their respective substrings are listed below:
- Variance 0 for substrings ""a"", ""aa"", ""ab"", ""abab"", ""aababb"", ""ba"", ""b"", ""bb"", and ""bbb"".
- Variance 1 for substrings ""aab"", ""aba"", ""abb"", ""aabab"", ""ababb"", ""aababbb"", and ""bab"".
- Variance 2 for substrings ""aaba"", ""ababbb"", ""abbb"", and ""babb"".
- Variance 3 for substring ""babbb"".
Since the largest possible variance is 3, we return it.


Example 2:


Input: s = ""abcde""
Output: 0
Explanation:
No letter occurs more than once in s, so the variance of every substring is 0.


 

Constraints:

 * 1 <= s.length <= 104
 * s consists of lowercase English letters.",Solutions (137),698
FALSE,0,0,2359,,Maximum White Tiles Covered by a Carpet,maximum-white-tiles-covered-by-a-carpet,FALSE,13087,39697,2271,FALSE,2,"Can you solve this real interview question? Maximum White Tiles Covered by a Carpet - You are given a 2D integer array tiles where tiles[i] = [li, ri] represents that every tile j in the range li <= j <= ri is colored white.

You are also given an integer carpetLen, the length of a single carpet that can be placed anywhere.

Return the maximum number of white tiles that can be covered by the carpet.

 

Example 1:

[https://assets.leetcode.com/uploads/2022/03/25/example1drawio3.png]


Input: tiles = [[1,5],[10,11],[12,18],[20,25],[30,32]], carpetLen = 10
Output: 9
Explanation: Place the carpet starting on tile 10. 
It covers 9 white tiles, so we return 9.
Note that there may be other places where the carpet covers 9 white tiles.
It can be shown that the carpet cannot cover more than 9 white tiles.


Example 2:

[https://assets.leetcode.com/uploads/2022/03/24/example2drawio.png]


Input: tiles = [[10,11],[1,1]], carpetLen = 2
Output: 2
Explanation: Place the carpet starting on tile 10. 
It covers 2 white tiles, so we return 2.


 

Constraints:

 * 1 <= tiles.length <= 5 * 104
 * tiles[i].length == 2
 * 1 <= li <= ri <= 109
 * 1 <= carpetLen <= 109
 * The tiles are non-overlapping.",Solutions (209),651
FALSE,0,0,2358,,Number of Ways to Split Array,number-of-ways-to-split-array,FALSE,25448,55710,2270,FALSE,2,"Can you solve this real interview question? Number of Ways to Split Array - You are given a 0-indexed integer array nums of length n.

nums contains a valid split at index i if the following are true:

 * The sum of the first i + 1 elements is greater than or equal to the sum of the last n - i - 1 elements.
 * There is at least one element to the right of i. That is, 0 <= i < n - 1.

Return the number of valid splits in nums.

 

Example 1:


Input: nums = [10,4,-8,7]
Output: 2
Explanation: 
There are three ways of splitting nums into two non-empty parts:
- Split nums at index 0. Then, the first part is [10], and its sum is 10. The second part is [4,-8,7], and its sum is 3. Since 10 >= 3, i = 0 is a valid split.
- Split nums at index 1. Then, the first part is [10,4], and its sum is 14. The second part is [-8,7], and its sum is -1. Since 14 >= -1, i = 1 is a valid split.
- Split nums at index 2. Then, the first part is [10,4,-8], and its sum is 6. The second part is [7], and its sum is 7. Since 6 < 7, i = 2 is not a valid split.
Thus, the number of valid splits in nums is 2.


Example 2:


Input: nums = [2,3,1,0]
Output: 2
Explanation: 
There are two valid splits in nums:
- Split nums at index 1. Then, the first part is [2,3], and its sum is 5. The second part is [1,0], and its sum is 1. Since 5 >= 1, i = 1 is a valid split. 
- Split nums at index 2. Then, the first part is [2,3,1], and its sum is 6. The second part is [0], and its sum is 0. Since 6 >= 0, i = 2 is a valid split.


 

Constraints:

 * 2 <= nums.length <= 105
 * -105 <= nums[i] <= 105",Solutions (401),411
FALSE,0,0,2357,,Count Integers in Intervals,count-integers-in-intervals,FALSE,12826,37304,2276,FALSE,3,"Can you solve this real interview question? Count Integers in Intervals - Given an empty set of intervals, implement a data structure that can:

 * Add an interval to the set of intervals.
 * Count the number of integers that are present in at least one interval.

Implement the CountIntervals class:

 * CountIntervals() Initializes the object with an empty set of intervals.
 * void add(int left, int right) Adds the interval [left, right] to the set of intervals.
 * int count() Returns the number of integers that are present in at least one interval.

Note that an interval [left, right] denotes all the integers x where left <= x <= right.

 

Example 1:


Input
[""CountIntervals"", ""add"", ""add"", ""count"", ""add"", ""count""]
[[], [2, 3], [7, 10], [], [5, 8], []]
Output
[null, null, null, 6, null, 8]

Explanation
CountIntervals countIntervals = new CountIntervals(); // initialize the object with an empty set of intervals. 
countIntervals.add(2, 3);  // add [2, 3] to the set of intervals.
countIntervals.add(7, 10); // add [7, 10] to the set of intervals.
countIntervals.count();    // return 6
                           // the integers 2 and 3 are present in the interval [2, 3].
                           // the integers 7, 8, 9, and 10 are present in the interval [7, 10].
countIntervals.add(5, 8);  // add [5, 8] to the set of intervals.
countIntervals.count();    // return 8
                           // the integers 2 and 3 are present in the interval [2, 3].
                           // the integers 5 and 6 are present in the interval [5, 8].
                           // the integers 7 and 8 are present in the intervals [5, 8] and [7, 10].
                           // the integers 9 and 10 are present in the interval [7, 10].


 

Constraints:

 * 1 <= left <= right <= 109
 * At most 105 calls in total will be made to add and count.
 * At least one call will be made to count.",Solutions (157),461
FALSE,0,0,2356,,Largest Combination With Bitwise AND Greater Than Zero,largest-combination-with-bitwise-and-greater-than-zero,FALSE,20312,28071,2275,FALSE,2,"Can you solve this real interview question? Largest Combination With Bitwise AND Greater Than Zero - The bitwise AND of an array nums is the bitwise AND of all integers in nums.

 * For example, for nums = [1, 5, 3], the bitwise AND is equal to 1 & 5 & 3 = 1.
 * Also, for nums = [7], the bitwise AND is 7.

You are given an array of positive integers candidates. Evaluate the bitwise AND of every combination of numbers of candidates. Each number in candidates may only be used once in each combination.

Return the size of the largest combination of candidates with a bitwise AND greater than 0.

 

Example 1:


Input: candidates = [16,17,71,62,12,24,14]
Output: 4
Explanation: The combination [16,17,62,24] has a bitwise AND of 16 & 17 & 62 & 24 = 16 > 0.
The size of the combination is 4.
It can be shown that no combination with a size greater than 4 has a bitwise AND greater than 0.
Note that more than one combination may have the largest size.
For example, the combination [62,12,24,14] has a bitwise AND of 62 & 12 & 24 & 14 = 8 > 0.


Example 2:


Input: candidates = [8,8]
Output: 2
Explanation: The largest combination [8,8] has a bitwise AND of 8 & 8 = 8 > 0.
The size of the combination is 2, so we return 2.


 

Constraints:

 * 1 <= candidates.length <= 105
 * 1 <= candidates[i] <= 107",Solutions (304),450
FALSE,0,0,2355,,Maximum Consecutive Floors Without Special Floors,maximum-consecutive-floors-without-special-floors,FALSE,25333,48587,2274,FALSE,2,"Can you solve this real interview question? Maximum Consecutive Floors Without Special Floors - Alice manages a company and has rented some floors of a building as office space. Alice has decided some of these floors should be special floors, used for relaxation only.

You are given two integers bottom and top, which denote that Alice has rented all the floors from bottom to top (inclusive). You are also given the integer array special, where special[i] denotes a special floor that Alice has designated for relaxation.

Return the maximum number of consecutive floors without a special floor.

 

Example 1:


Input: bottom = 2, top = 9, special = [4,6]
Output: 3
Explanation: The following are the ranges (inclusive) of consecutive floors without a special floor:
- (2, 3) with a total amount of 2 floors.
- (5, 5) with a total amount of 1 floor.
- (7, 9) with a total amount of 3 floors.
Therefore, we return the maximum number which is 3 floors.


Example 2:


Input: bottom = 6, top = 8, special = [7,6,8]
Output: 0
Explanation: Every floor rented is a special floor, so we return 0.


 

Constraints:

 * 1 <= special.length <= 105
 * 1 <= bottom <= special[i] <= top <= 109
 * All the values of special are unique.",Solutions (429),315
FALSE,0,0,2353,,Maximum Score of a Node Sequence,maximum-score-of-a-node-sequence,FALSE,9517,25111,2242,FALSE,3,"Can you solve this real interview question? Maximum Score of a Node Sequence - There is an undirected graph with n nodes, numbered from 0 to n - 1.

You are given a 0-indexed integer array scores of length n where scores[i] denotes the score of node i. You are also given a 2D integer array edges where edges[i] = [ai, bi] denotes that there exists an undirected edge connecting nodes ai and bi.

A node sequence is valid if it meets the following conditions:

 * There is an edge connecting every pair of adjacent nodes in the sequence.
 * No node appears more than once in the sequence.

The score of a node sequence is defined as the sum of the scores of the nodes in the sequence.

Return the maximum score of a valid node sequence with a length of 4. If no such sequence exists, return -1.

 

Example 1:

[https://assets.leetcode.com/uploads/2022/04/15/ex1new3.png]


Input: scores = [5,2,9,8,4], edges = [[0,1],[1,2],[2,3],[0,2],[1,3],[2,4]]
Output: 24
Explanation: The figure above shows the graph and the chosen node sequence [0,1,2,3].
The score of the node sequence is 5 + 2 + 9 + 8 = 24.
It can be shown that no other node sequence has a score of more than 24.
Note that the sequences [3,1,2,0] and [1,0,2,3] are also valid and have a score of 24.
The sequence [0,3,2,4] is not valid since no edge connects nodes 0 and 3.


Example 2:

[https://assets.leetcode.com/uploads/2022/03/17/ex2.png]


Input: scores = [9,20,6,4,11,12], edges = [[0,3],[5,3],[2,4],[1,3]]
Output: -1
Explanation: The figure above shows the graph.
There are no valid node sequences of length 4, so we return -1.


 

Constraints:

 * n == scores.length
 * 4 <= n <= 5 * 104
 * 1 <= scores[i] <= 108
 * 0 <= edges.length <= 5 * 104
 * edges[i].length == 2
 * 0 <= ai, bi <= n - 1
 * ai != bi
 * There are no duplicate edges.",Solutions (91),441
FALSE,0,0,2352,,Design an ATM Machine,design-an-atm-machine,FALSE,13268,34110,2241,FALSE,2,"Can you solve this real interview question? Design an ATM Machine - There is an ATM machine that stores banknotes of 5 denominations: 20, 50, 100, 200, and 500 dollars. Initially the ATM is empty. The user can use the machine to deposit or withdraw any amount of money.

When withdrawing, the machine prioritizes using banknotes of larger values.

 * For example, if you want to withdraw $300 and there are 2 $50 banknotes, 1 $100 banknote, and 1 $200 banknote, then the machine will use the $100 and $200 banknotes.
 * However, if you try to withdraw $600 and there are 3 $200 banknotes and 1 $500 banknote, then the withdraw request will be rejected because the machine will first try to use the $500 banknote and then be unable to use banknotes to complete the remaining $100. Note that the machine is not allowed to use the $200 banknotes instead of the $500 banknote.

Implement the ATM class:

 * ATM() Initializes the ATM object.
 * void deposit(int[] banknotesCount) Deposits new banknotes in the order $20, $50, $100, $200, and $500.
 * int[] withdraw(int amount) Returns an array of length 5 of the number of banknotes that will be handed to the user in the order $20, $50, $100, $200, and $500, and update the number of banknotes in the ATM after withdrawing. Returns [-1] if it is not possible (do not withdraw any banknotes in this case).

 

Example 1:


Input
[""ATM"", ""deposit"", ""withdraw"", ""deposit"", ""withdraw"", ""withdraw""]
[[], [[0,0,1,2,1]], [600], [[0,1,0,1,1]], [600], [550]]
Output
[null, null, [0,0,1,0,1], null, [-1], [0,1,0,0,1]]

Explanation
ATM atm = new ATM();
atm.deposit([0,0,1,2,1]); // Deposits 1 $100 banknote, 2 $200 banknotes,
                          // and 1 $500 banknote.
atm.withdraw(600);        // Returns [0,0,1,0,1]. The machine uses 1 $100 banknote
                          // and 1 $500 banknote. The banknotes left over in the
                          // machine are [0,0,0,2,0].
atm.deposit([0,1,0,1,1]); // Deposits 1 $50, $200, and $500 banknote.
                          // The banknotes in the machine are now [0,1,0,3,1].
atm.withdraw(600);        // Returns [-1]. The machine will try to use a $500 banknote
                          // and then be unable to complete the remaining $100,
                          // so the withdraw request will be rejected.
                          // Since the request is rejected, the number of banknotes
                          // in the machine is not modified.
atm.withdraw(550);        // Returns [0,1,0,0,1]. The machine uses 1 $50 banknote
                          // and 1 $500 banknote.

 

Constraints:

 * banknotesCount.length == 5
 * 0 <= banknotesCount[i] <= 109
 * 1 <= amount <= 109
 * At most 5000 calls in total will be made to withdraw and deposit.
 * At least one call will be made to each function withdraw and deposit.",Solutions (245),174
FALSE,0,0,2351,,Number of Ways to Buy Pens and Pencils,number-of-ways-to-buy-pens-and-pencils,FALSE,20150,35446,2240,FALSE,2,"Can you solve this real interview question? Number of Ways to Buy Pens and Pencils - You are given an integer total indicating the amount of money you have. You are also given two integers cost1 and cost2 indicating the price of a pen and pencil respectively. You can spend part or all of your money to buy multiple quantities (or none) of each kind of writing utensil.

Return the number of distinct ways you can buy some number of pens and pencils.

 

Example 1:


Input: total = 20, cost1 = 10, cost2 = 5
Output: 9
Explanation: The price of a pen is 10 and the price of a pencil is 5.
- If you buy 0 pens, you can buy 0, 1, 2, 3, or 4 pencils.
- If you buy 1 pen, you can buy 0, 1, or 2 pencils.
- If you buy 2 pens, you cannot buy any pencils.
The total number of ways to buy pens and pencils is 5 + 3 + 1 = 9.


Example 2:


Input: total = 5, cost1 = 10, cost2 = 10
Output: 1
Explanation: The price of both pens and pencils are 10, which cost more than total, so you cannot buy any writing utensils. Therefore, there is only 1 way: buy 0 pens and 0 pencils.


 

Constraints:

 * 1 <= total, cost1, cost2 <= 106",Solutions (383),344
FALSE,0,0,2350,,Find Closest Number to Zero,find-closest-number-to-zero,FALSE,37720,82942,2239,FALSE,1,"Can you solve this real interview question? Find Closest Number to Zero - Given an integer array nums of size n, return the number with the value closest to 0 in nums. If there are multiple answers, return the number with the largest value.

 

Example 1:


Input: nums = [-4,-2,1,4,8]
Output: 1
Explanation:
The distance from -4 to 0 is |-4| = 4.
The distance from -2 to 0 is |-2| = 2.
The distance from 1 to 0 is |1| = 1.
The distance from 4 to 0 is |4| = 4.
The distance from 8 to 0 is |8| = 8.
Thus, the closest number to 0 in the array is 1.


Example 2:


Input: nums = [2,-1,1]
Output: 1
Explanation: 1 and -1 are both the closest numbers to 0, so 1 being larger is returned.


 

Constraints:

 * 1 <= n <= 1000
 * -105 <= nums[i] <= 105",Solutions (598),425
FALSE,0,0,2349,, Check if There Is a Valid Parentheses String Path,check-if-there-is-a-valid-parentheses-string-path,FALSE,12431,32739,2267,FALSE,3,"Can you solve this real interview question?  Check if There Is a Valid Parentheses String Path - A parentheses string is a non-empty string consisting only of '(' and ')'. It is valid if any of the following conditions is true:

 * It is ().
 * It can be written as AB (A concatenated with B), where A and B are valid parentheses strings.
 * It can be written as (A), where A is a valid parentheses string.

You are given an m x n matrix of parentheses grid. A valid parentheses string path in the grid is a path satisfying all of the following conditions:

 * The path starts from the upper left cell (0, 0).
 * The path ends at the bottom-right cell (m - 1, n - 1).
 * The path only ever moves down or right.
 * The resulting parentheses string formed by the path is valid.

Return true if there exists a valid parentheses string path in the grid. Otherwise, return false.

 

Example 1:

[https://assets.leetcode.com/uploads/2022/03/15/example1drawio.png]


Input: grid = [[""("",""("",""(""],["")"",""("","")""],[""("",""("","")""],[""("",""("","")""]]
Output: true
Explanation: The above diagram shows two possible paths that form valid parentheses strings.
The first path shown results in the valid parentheses string ""()(())"".
The second path shown results in the valid parentheses string ""((()))"".
Note that there may be other valid parentheses string paths.


Example 2:

[https://assets.leetcode.com/uploads/2022/03/15/example2drawio.png]


Input: grid = [["")"","")""],[""("",""(""]]
Output: false
Explanation: The two possible paths form the parentheses strings ""))("" and "")(("". Since neither of them are valid parentheses strings, we return false.


 

Constraints:

 * m == grid.length
 * n == grid[i].length
 * 1 <= m, n <= 100
 * grid[i][j] is either '(' or ')'.",Solutions (221),431
